��DatGeracaoConjuntoDados,NumAno,DscClassificacao,DescricaoCategoria,SigAgente,NumCNPJ,NumOrdemIASC,MdaIndicadorQualidade,MdaIndicadorSatisfacao,MdaIndicadorFidelidade,MdaIndicadorValor,MdaIndicadorConfianca,MdaSatisfacaoR2,MdaFidelidadeR2,MdaValorR2,MdaConfiancaR2,MdaPesoQualidadeInformacao,MdaPesoQualidadeAcesso,MdaPesoQualidadeConfiabilidade,MdaPesoSatisfacaoS1,MdaPesoSatisfacaoS2,MdaPesoSatisfacaoS3,MdaPesoFidelidadeV33,MdaPesoFidelidadeV34,MdaPesoFidelidadeV35,MdaPesoFidelidadeV36,MdaPesoValorV28,MdaPesoValorV29,MdaPesoValorV30,MdaPesoValorV31,MdaPesoValorV91,MdaPesoConfiancaV37,MdaPesoConfiancaV38,MdaPesoConfiancaV39,MdaPesoConfiancaV40,MdaMediaQualidadeInformacaoV15,MdaMediaQualidadeInformacaoV16,MdaMediaQualidadeInformacaoV21,MdaMediaQualidadeInformacaoV22,MdaMediaQualidadeInformacaoV23,MdaMediaQualidadeInformacaoV24,MdaMediaQualidadeInformacaoV90,MdaMediaQualidadeAcessoV10,MdaMediaQualidadeAcessoV11,MdaMediaQualidadeAcessoV12,MdaMediaQualidadeAcessoV17,MdaMediaQualidadeAcessoV19,MdaMediaQualidadeConfiabilidadeV8,MdaMediaQualidadeConfiabilidadeV9,MdaMediaQualidadeConfiabilidadeV13,MdaMediaQualidadeConfiabilidadeV14,MdaMediaQualidadeConfiabilidadeV18,MdaMediaQualidadeConfiabilidadeV20,MdaMediaSatisfacaoS1,MdaMediaSatisfacaoS2,MdaMediaSatisfacaoS3,MdaMediaFidelidadeV33,MdaMediaFidelidadeV34,MdaMediaFidelidadeV35,MdaMediaFidelidadeV36,MdaMediaFidelidadeV93,MdaMediaFidelidadeV94,MdaMediaValorV28,MdaMediaValorV29,MdaMediaValorV30,MdaMediaValorV31,MdaMediaValorV91,MdaMediaValorV92,MdaMediaConfiancaV37,MdaMediaConfiancaV38,MdaMediaConfiancaV39,MdaMediaConfiancaV40,MdaMediaQualidadeInformacao,MdaMediaQualidadeAcesso,MdaMediaQualidadeConfiabilidade,MdaMediaQualidade,MdaMediaSatisfacao,MdaMediaFidelidade,MdaMediaValor,MdaMediaConfianca,MdaDsvPadQualidadeInformacaoV15,MdaDsvPadQualidadeInformacaoV16,MdaDsvPadQualidadeInformacaoV21,MdaDsvPadQualidadeInformacaoV22,MdaDsvPadQualidadeInformacaoV23,MdaDsvPadQualidadeInformacaoV24,MdaDsvPadQualidadeInformacaoV90,MdaDsvPadQualidadeAcessoV10,MdaDsvPadQualidadeAcessoV11,MdaDsvPadQualidadeAcessoV12,MdaDsvPadQualidadeAcessoV17,MdaDsvPadQualidadeAcessoV19,MdaDsvPadQualidadeConfiabilidadeV8,MdaDsvPadQualidadeConfiabilidadeV9,MdaDsvPadQualidadeConfiabilidadeV13,MdaDsvPadQualidadeConfiabilidadeV14,MdaDsvPadQualidadeConfiabilidadeV18,MdaDsvPadQualidadeConfiabilidadeV20,MdaDsvPadSatisfacaoS1,MdaDsvPadSatisfacaoS2,MdaDsvPadSatisfacaoS3,MdaDsvPadFidelidadeV33,MdaDsvPadFidelidadeV34,MdaDsvPadFidelidadeV35,MdaDsvPadFidelidadeV36,MdaDsvPadFidelidadeV93,MdaDsvPadFidelidadeV94,MdaDsvPadValorV28,MdaDsvPadValorV29,MdaDsvPadValorV30,MdaDsvPadValorV31,MdaDsvPadValorV91,MdaDsvPadValorV92,MdaDsvPadConfiancaV37,MdaDsvPadConfiancaV38,MdaDsvPadConfiancaV39,MdaDsvPadConfiancaV40,MdaDsvPadQualidadeInformacao,MdaDsvPadQualidadeAcesso,MdaDsvPadQualidadeConfiabilidade,MdaDsvPadQualidade,MdaDsvPadSatisfacao,MdaDsvPadFidelidade,MdaDsvPadValor,MdaDsvPadConfianca,MdaCoeficienteQualidadeValor,MdaCoeficienteQualidadeSatisfacao,MdaCoeficienteValorSatisfacao,MdaCoeficienteQualidadeConfianca,MdaCoeficienteSatisfacaoConfianca,MdaCoeficienteConfiancaFidelidade,MdaCoeficienteSatisfacaoFidelidade,QtdSexoV11,QtdSexoV12,QtdFaixaEtariaV21,QtdFaixaEtariaV22,QtdFaixaEtariaV23,QtdFaixaEtariaV24,QtdFaixaEtariaV25,QtdFaixaEtariaV26,QtdFaixaEtariaV27,QtdFaixaEtariaV28,QtdFaixaEtariaV29,QtdEscolaridadeV31,QtdEscolaridadeV32,QtdEscolaridadeV33,QtdEscolaridadeV34,QtdEscolaridadeV35,QtdEscolaridadeV36,QtdEscolaridadeV37,QtdEscolaridadeV38,QtdEscolaridadeV39,QtdRendaV41,QtdRendaV42,QtdRendaV43,QtdRendaV44,QtdRendaV45,QtdRendaV46,QtdRendaV47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,2014,Concession�ria,Nordeste,Equatorial Maranh�o,6272793000184,35,60,789999999999999,64,239999999999995,38,630000000000003,38,670000000000002,56,240000000000002,0,"6,467E+016",0,2157,9,82000000000000,0,503,0,"8,9329928E+016",0,"9,1940768E+016",0,"9,07035E+016",0,"8,3286095E+016",0,"8,8410852E+016",0,"8,2183629E+016",,0,"9,6613352E+016",0,"9,7870236E+016",0,"9,7467234E+016",,0,"9,3422044E+016",0,"9,505166E+016",0,"9,573767E+016",,0,"9,1898128E+016",0,"9,4480388E+016",0,"9,5068529E+016",0,"9,3224969E+016",5,8283060000000004,5,"9,11964E+015",6,5365169999999999,6,52632,5,8891819999999999,7,746067,,6,1839079999999997,6,5309520000000001,6,6650369999999999,7,828125,5,"9,16859E+015",6,8236610000000004,6,8752779999999998,6,3093529999999998,6,23359999999997,6,2761690000000003,6,4587159999999999,6,7174889999999996,6,"9,88839E+015",6,624161,,4,5078300000000002,4,3883929999999998,4,5345209999999998,,,,4,5066670000000002,4,4377779999999998,4,4955559999999997,,,6,272110000000003,6,224719999999996,6,1073829999999996,6,878379999999996,6,327445,6,6249760000000002,6,4575849999999999,6,470002,6,7768300000000004,4,476915,4,4800000000000004,6,612259999999996,2,9999999999999,2,2349999999999999,1,647,1,996,1,"9,39E+015",1,7430000000000001,,2,1179999999999999,2,109,1,"9,61E+015",1,6919999999999999,1,998,1,976,1,964,2,3359999999999999,1,871,2,1509999999999998,2,3839999999999999,2,409999999999999,1,7470000000000001,1,611,,2,4180000000000001,2,5529999999999999,2,476,,,,1,736,1,6799999999999999,1,6459999999999999,,,1,774,1,8200000000000001,1,7889999999999999,1,867,1,4590000000000001,1,5529999999999999,1,5780000000000001,1,3879999999999999,1,524,2,4159999999999999,1,5980000000000001,1,698,0,"3,134E+016",0,"6,416E+016",0,"2,96E+016",0,"3,677E+016",0,"3,803E+016",0,"2,773E+016",0,"2,154E+016",161,289,2,37,101,89,100,50,71,0,0,0,136,74,29,161,16,34,0,0,151,119,155,19,4,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,2014,Concession�ria,Sul acima de 400 mil unidades consumidoras,CEEE-D,8467115000100,36,61,479999999999997,63,509999999999998,37,90000000000003,35,600000000000001,63,60000000000002,0,"7,689E+016",0,"1,776E+016",9,82000000000000,0,6845,0,"9,4792245E+016",0,"9,5343478E+016",0,"9,5937681E+016",0,"8,7917577E+016",0,"9,2326512E+016",0,"8,7674283E+016",,0,"9,6705091E+016",0,"9,8202367E+016",0,"9,6321525E+016",,0,"9,4596436E+016",0,"9,6355156E+016",0,"9,6220238E+016",,0,"9,4517692E+016",0,"9,494655E+016",0,"9,6578855E+016",0,"9,5452007E+016",6,311110000000001,6,7238309999999997,6,7847530000000003,5,"9,08686E+015",5,8816959999999998,7,44440000000003,,6,6040270000000003,6,4620540000000002,7,335570000000001,7,6088889999999996,6,5133330000000003,6,451111,6,4276169999999997,6,2374099999999997,6,671875,6,3444440000000002,6,714290000000002,6,"9,04232E+015",6,7555560000000003,6,4844439999999999,,4,4400000000000004,4,2377779999999996,4,3377780000000001,,,,4,266667,4,1466669999999999,4,2000000000000002,,,6,6600000000000001,6,6266670000000003,6,717778,6,6977779999999996,6,389087,6,8443719999999999,6,3673140000000004,6,5335910000000004,6,7147439999999996,4,3385189999999998,4,2044439999999996,6,6755560000000003,2,920000000000001,1,881,1,"9,45E+015",2,1459999999999999,2,1560000000000001,1,8089999999999999,,1,"9,06E+015",2,640000000000001,1,"9,12E+015",1,782,1,"9,02E+015",1,8979999999999999,1,919,1,"9,2E+015",1,893,1,"9,36E+015",2,165,2,310000000000001,1,8260000000000001,1,8120000000000001,,2,206,2,2519999999999998,2,3149999999999999,,,,1,651,1,589,1,5740000000000001,,,1,7390000000000001,1,762,1,746,1,6779999999999999,1,7350000000000001,1,6519999999999999,1,6830000000000001,1,611,1,6870000000000001,2,1920000000000002,1,536,1,651,0,"3,133E+016",0,"7,176E+016",0,"2,881E+016",0,"4,201E+016",0,"4,334E+016",0,217,0,"2,252E+016",166,284,1,23,63,79,91,93,100,0,0,0,151,73,30,130,28,38,0,0,25,124,241,48,10,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,2014,Concession�ria,Norte,Amazonas Energia,2341467000120,37,61,20000000000003,62,590000000000003,34,469999999999999,38,130000000000003,58,219999999999999,0,"6,327E+016",2,79000000000000,3,"0,001",0,"5,183E+016",0,"9,0055282E+016",0,"9,2329568E+016",0,"9,4652133E+016",0,"8,2887445E+016",0,"8,9592647E+016",0,"7,8864229E+016",,0,"9,0382004E+016",0,"9,5590841E+016",0,"9,554027E+016",,0,"8,4721378E+016",0,"9,2079592E+016",0,"8,9586897E+016",,0,84144763,0,"8,6956608E+016",0,"8,8223602E+016",0,"8,4484107E+016",6,1740510000000004,6,4156250000000004,6,6981130000000002,5,6761010000000001,5,8781249999999998,6,8218750000000004,,6,5668790000000001,6,6018809999999997,7,138801,7,6645770000000004,6,1593749999999998,6,3333329999999997,6,7012580000000002,6,5917719999999997,6,5579939999999999,6,251570000000001,6,158230000000001,6,5374999999999996,7,812499999999998,6,2257049999999996,,4,3125,3,"9,875E+015",4,187499999999998,,,,4,6218750000000002,4,3031249999999996,4,3843750000000004,,,6,2100309999999999,6,626959999999999,6,4733539999999996,6,2062499999999998,6,2773149999999998,6,8263030000000002,6,3708900000000002,6,4915019999999997,6,6148179999999996,4,1062500000000002,4,436458,6,2380829999999996,2,3679999999999999,2,3820000000000001,2,2330000000000001,2,4430000000000001,2,3740000000000001,2,1749999999999998,,2,2530000000000001,2,4870000000000001,2,2509999999999999,2,1259999999999999,2,2370000000000001,2,1890000000000001,2,1040000000000001,2,4950000000000001,2,1150000000000002,2,5139999999999998,2,843,2,1829999999999998,2,859999999999999,1,"9,22E+015",,2,343,2,2000000000000002,2,1899999999999999,,,,1,7490000000000001,1,597,1,585,,,1,831,2,470000000000002,1,974,2,409999999999999,1,8460000000000001,1,7929999999999999,1,819,1,6799999999999999,1,7310000000000001,2,105,1,458,1,6970000000000001,5,52000000000000,0,"7,82E+016",0,1023,0,"3,847E+016",0,"3,753E+016",0,1016,7,37000000000000,127,193,2,16,60,87,66,55,34,0,0,0,73,34,21,131,13,48,0,0,51,111,115,30,8,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,2014,Concession�ria,Sudeste acima de 400 mil unidades consumidoras,Enel Distribui��o Rio de Janeiro,33050071000158,38,57,840000000000003,60,75,25,370000000000001,30,760000000000002,51,420000000000002,0,"5,721E+016",0,1215,0,293,0,438,0,"8,6778756E+016",0,"8,9893263E+016",0,"9,2142314E+016",0,"8,5559515E+016",0,"8,7628545E+016",0,"8,7870802E+016",,0,"9,2691607E+016",0,"9,6401368E+016",0,"9,3917167E+016",,0,"9,3725741E+016",0,"9,56753E+016",0,"9,3211382E+016",,0,"8,726221E+016",0,"8,4946222E+016",0,"8,9202975E+016",0,"8,7012494E+016",5,"9,79821E+015",5,7410709999999998,6,2582940000000002,5,8258929999999998,5,"9,28412E+015",6,4164810000000001,,5,8018020000000003,6,5124719999999998,7,793650000000001,7,4196429999999998,5,5672649999999999,6,3977779999999997,6,3258929999999998,6,2939759999999998,5,"9,41309E+015",5,6026790000000002,6,1146070000000003,6,3444440000000002,6,7155560000000003,6,3399999999999999,,3,548098,3,1291760000000002,3,1808040000000002,,,,3,7745540000000002,3,7750560000000002,3,7566959999999998,,,5,7354260000000004,5,359375,5,7349670000000001,5,6726859999999997,6,249949999999997,6,4761090000000001,6,1127070000000003,6,2046039999999998,6,4666670000000002,3,2860260000000001,3,7687689999999998,5,6256130000000004,2,8,2,590000000000002,1,7729999999999999,1,"9,95E+015",2,979999999999999,1,"9,14E+015",,1,998,2,2719999999999998,1,"9,59E+015",1,7869999999999999,1,99,1,734,1,893,1,923,1,794,2,459999999999998,2,4079999999999999,2,139999999999998,1,71,1,71,,2,27,2,97,2,1030000000000002,,,,1,782,1,7989999999999999,1,714,,,1,8360000000000001,1,8660000000000001,1,952,1,"9,73E+015",1,395,1,4390000000000001,1,405,1,266,1,5760000000000001,2,339999999999998,1,663,1,661,0,1711,0,"6,78E+016",0,223,0,"3,354E+016",0,"3,687E+016",0,"1,955E+016",0,189,189,261,0,12,81,130,95,90,42,0,0,0,83,51,40,204,29,43,0,0,27,143,206,57,15,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,2014,Concession�ria,Sul, Sudeste e Centro-Oeste at� 30 mil unidades consumidoras,Igua�u Energia,83855973000130,39,59,32,60,390000000000001,37,219999999999999,41,149999999999999,60,369999999999997,0,5716,0,"1,906E+016",5,14000000000000,0,"5,865E+016",0,"8,9704283E+016",0,"9,1015293E+016",0,"9,0686448E+016",0,"7,698736E+016",0,"8,2984001E+016",0,"7,918064E+016",,0,8064519,0,"8,8375468E+016",0,"8,1180555E+016",,0,7292227,0,"8,4586687E+016",0,"8,4747879E+016",,0,"8,2465139E+016",0,"8,7477566E+016",0,"8,8619582E+016",0,"8,606952E+016",5,8090450000000002,6,650000000000004,6,"9,94975E+015",5,8535349999999999,5,"9,29648E+015",6,7050000000000001,,6,451282,6,3775510000000004,7,2160799999999998,7,4400000000000004,5,836735,5,5149999999999997,6,653269999999999,6,2950819999999998,6,"9,35E+015",5,5326630000000003,6,3919600000000001,6,2199999999999998,6,6150000000000002,6,4550000000000001,,4,6399999999999997,4,4,4,4000000000000004,,,,5,899999999999999,4,5949999999999998,4,4800000000000004,,,6,650000000000004,6,5499999999999998,6,5,6,5999999999999996,6,2262009999999997,6,6643299999999996,6,1225050000000003,6,3376789999999996,6,4299999999999997,4,3600000000000003,4,7216670000000001,6,42875,2,2850000000000001,2,600000000000001,1,7490000000000001,2,3370000000000002,2,289999999999999,1,"9,69E+015",,1,"9,26E+015",2,619999999999998,1,796,1,8120000000000001,1,996,1,907,1,76,1,8700000000000001,1,8540000000000001,2,3570000000000002,2,2189999999999999,2,30000000000001,2,190000000000001,1,8799999999999999,,2,105,2,859999999999999,2,4249999999999998,,,,1,7769999999999999,1,734,1,6919999999999999,,,1,"9,85E+015",1,917,2,350000000000001,1,"9,85E+015",1,5349999999999999,1,4410000000000001,1,4279999999999999,1,3280000000000001,1,569,1,8380000000000001,1,3999999999999999,1,7070000000000001,0,2266,0,"6,709E+016",0,"1,998E+016",0,"4,023E+016",0,"4,15E+016",0,"2,466E+016",0,2195,70,130,0,6,29,45,58,34,28,0,0,0,86,24,7,50,4,29,0,0,17,35,100,38,9,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,2014,Concession�ria,Nordeste,Energisa Sergipe,13017462000163,40,54,159999999999997,58,840000000000003,34,259999999999998,37,130000000000003,55,840000000000003,0,"5,705E+016",0,1943,0,2485,0,"4,814E+016",0,"8,5326483E+016",0,"9,0084049E+016",0,"9,3462293E+016",0,"8,563694E+016",0,"8,9604049E+016",0,83367859,,0,"9,5814795E+016",0,"9,8326025E+016",0,"9,7157123E+016",,0,"8,4870448E+016",0,9541425,0,"9,5181291E+016",,0,"8,2759332E+016",0,"8,1954576E+016",0,"8,8053021E+016",0,"8,8406998E+016",5,"9,84177E+015",5,647799,5,7188610000000004,5,7831720000000004,5,5806449999999996,6,2068969999999997,,5,5215949999999996,6,2697839999999996,6,7797830000000001,6,8781249999999998,5,4347830000000004,5,"9,59375E+015",5,6018809999999997,5,6491230000000003,6,501670000000001,5,671875,4,8626199999999997,6,3542319999999997,6,2937500000000002,6,2374999999999998,,4,3499999999999996,3,953125,3,953125,,,,4,7937500000000002,4,1156249999999996,4,1661440000000001,,,6,1226419999999999,5,5251570000000001,6,2131660000000002,6,2106919999999999,5,8202579999999999,6,1768140000000002,5,6325070000000004,5,8765260000000001,6,2951610000000002,4,854169999999996,4,3585060000000002,6,179140000000002,1,51,1,6579999999999999,1,2549999999999999,1,486,1,506,1,351,,1,7889999999999999,1,5029999999999999,1,4870000000000001,1,4099999999999999,1,5329999999999999,1,7669999999999999,2,77,1,5549999999999999,1,282,1,5800000000000001,1,8149999999999999,1,675,1,26,1,323,,1,8149999999999999,1,7949999999999999,1,821,,,,1,55,1,528,1,5049999999999999,,,1,4279999999999999,1,5469999999999999,1,3029999999999999,1,3380000000000001,1,1419999999999999,1,194,1,2669999999999999,1,780000000000001,1,2230000000000001,1,758,1,4019999999999999,1,1950000000000001,0,4985,0,"5,085E+016",0,"3,373E+016",0,"3,56E+016",0,"3,847E+016",0,"2,35E+016",0,"2,469E+016",87,233,0,22,71,86,60,46,35,0,0,0,114,31,20,112,17,26,0,0,42,155,113,10,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,2014,Concession�ria,Norte,Energisa Tocantins,25086034000171,41,60,759999999999998,58,75,21,620000000000001,35,30000000000001,57,159999999999997,0,"5,825E+016",0,1308,3,29000000000000,0,"5,269E+016",0,"8,9791879E+016",0,91573156,0,"9,2659215E+016",0,"7,9562768E+016",0,"8,3460119E+016",0,"8,0829623E+016",,0,90631865,0,"9,5013712E+016",0,"9,3035491E+016",,0,"9,3314412E+016",0,"9,4887696E+016",0,"9,5006064E+016",,0,"8,4274663E+016",0,"8,7702464E+016",0,"8,8340455E+016",0,"8,2572772E+016",6,884349999999996,5,942761,7,1484379999999996,6,1655170000000004,6,636039999999998,6,6295080000000004,,6,3400670000000003,6,5241379999999998,6,"9,82877E+015",7,4018990000000002,6,2711269999999999,6,820189999999998,6,3757960000000002,6,5919999999999996,6,6807689999999997,6,971789999999997,6,3300970000000003,5,8322779999999996,6,7201259999999996,6,2899019999999997,,3,1528659999999999,2,738019,2,"9,55272E+015",,,,4,2987419999999998,4,1139239999999999,4,473189999999999,,,5,"9,67105E+015",5,7810459999999999,6,4495110000000002,6,3848799999999999,6,3397110000000003,6,704021,6,3596430000000002,6,4677920000000002,6,2807690000000003,2,"9,48719E+015",4,1533280000000001,6,1456359999999997,2,3780000000000001,2,387,1,748,2,3639999999999999,2,2829999999999999,2,1030000000000002,,2,2679999999999998,2,2290000000000001,2,1680000000000001,1,96,2,69,2,1899999999999999,2,169999999999999,2,2149999999999999,1,966,2,3940000000000001,2,4180000000000001,2,2469999999999999,1,8440000000000001,1,861,,2,1720000000000002,2,880000000000001,2,1120000000000001,,,,2,670000000000002,1,"9,91E+015",1,"9,33E+015",,,1,"9,63E+015",2,449999999999999,1,895,1,881,1,6919999999999999,1,6699999999999999,1,587,1,5069999999999999,1,6120000000000001,1,"9,73E+015",1,885,1,669,0,"1,813E+016",0,6673,0,2545,0,"3,786E+016",0,"3,968E+016",0,1961,0,"1,969E+016",107,213,3,23,78,68,67,50,31,0,0,0,90,27,19,105,21,58,0,0,54,113,102,37,11,1,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,2014,Concession�ria,Nordeste,Neoenergia Pernambuco,10835932000108,42,52,950000000000003,57,359999999999999,30,59,35,75,51,399999999999999,0,"6,225E+016",0,1479,0,"2,116E+016",0,"5,758E+016",0,"8,6243245E+016",0,"8,8269814E+016",0,"9,1018198E+016",0,"8,5220105E+016",0,"9,0572318E+016",0,"9,0502813E+016",,0,"9,1356999E+016",0,"9,7067977E+016",0,"9,6575872E+016",,0,"8,2919438E+016",0,"9,4123669E+016",0,"9,3830276E+016",,0,"8,2293808E+016",0,"8,7997758E+016",0,"8,7291315E+016",0,"8,4943321E+016",5,2106479999999999,5,539326,5,"9,02507E+015",5,1382490000000001,4,8069769999999998,6,4988809999999999,,5,5,6,3333329999999997,6,"9,41799E+015",7,1383929999999998,4,910628,6,2316260000000003,6,777780000000003,5,3098960000000002,6,71940000000001,5,5322940000000003,4,5257269999999998,6,4311109999999996,6,1200000000000001,5,951111,,4,859730000000001,3,634312,3,5575619999999999,,,,4,8866670000000001,3,"9,37778E+015",3,"9,06459E+015",,,5,"9,24444E+015",5,825889999999996,5,7857139999999996,5,7358919999999998,5,5160980000000004,6,1648310000000004,5,6140860000000004,5,7650050000000004,6,1674069999999999,3,7592819999999998,4,2436340000000001,5,6321599999999998,1,7589999999999999,1,845,1,179,1,7889999999999999,1,861,1,397,,1,7390000000000001,1,6080000000000001,1,5109999999999999,1,548,1,7330000000000001,1,625,1,8080000000000001,1,8029999999999999,1,4490000000000001,1,7709999999999999,2,177,1,77,1,367,1,3340000000000001,,1,5669999999999999,1,6479999999999999,1,6879999999999999,,,,1,387,1,462,1,5209999999999999,,,1,371,1,5069999999999999,1,482,1,4159999999999999,1,248,1,1659999999999999,1,292,1,940000000000001,1,3200000000000001,1,554,1,3180000000000001,1,238,0,"4,6E+016",0,"5,611E+016",0,"3,195E+016",0,3997,0,"4,038E+016",0,"2,312E+016",0,1462,132,318,2,34,81,91,95,79,68,0,0,0,151,50,32,157,22,38,0,0,41,216,174,16,3,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,2014,Concession�ria,Centro-Oeste acima de 30 mil unidades consumidoras,Enel Distribui��o Goi�s,1543032000104,43,48,509999999999998,56,75,27,760000000000002,37,710000000000001,47,32,0,5111,0,154,0,1391,0,"4,78E+016",0,"7,8950622E+016",0,"8,5223428E+016",0,"9,0999895E+016",0,"7,9868531E+016",0,"7,9599275E+016",0,"7,7227121E+016",,0,"9,0027528E+016",0,"9,5895961E+016",0,95240258,,0,"8,8859687E+016",0,"9,6245824E+016",0,"9,6428176E+016",,0,87069889,0,"8,9350882E+016",0,"8,949283E+016",0,"8,9814975E+016",3,4965989999999998,4,783296,5,3041359999999997,3,72235,3,610738,6,5212529999999997,,5,7603689999999999,5,"9,97727E+015",6,551253,7,2288889999999997,5,2378749999999998,6,1644439999999996,6,2155560000000003,5,5487469999999997,5,4512200000000002,5,580360000000004,4,114939999999999,6,4632519999999998,6,489980000000001,5,7999999999999998,,3,715884,3,3258930000000002,3,4653239999999998,,,,4,7355559999999999,4,2222220000000004,4,2494430000000003,,,5,2902490000000002,5,205010000000003,5,408989,5,3156679999999996,4,464709,6,1552230000000003,5,4082489999999996,5,342727,6,1040830000000001,3,502367,4,4024070000000002,5,2588520000000001,2,798,2,1779999999999999,1,"9,61E+015",2,5880000000000001,2,8660000000000001,1,663,,2,4049999999999998,2,4350000000000001,2,1960000000000002,1,508,2,28,2,2029999999999998,2,1429999999999998,2,3690000000000002,2,880000000000001,2,2050000000000001,2,7629999999999999,2,2480000000000002,1,7849999999999999,2,1259999999999999,,2,2280000000000002,2,1040000000000001,2,1539999999999999,,,,1,819,1,758,1,7809999999999999,,,1,927,1,895,1,968,1,847,1,7889999999999999,1,546,1,575,1,3899999999999999,1,621,2,249999999999999,1,675,1,698,0,373,0,"5,099E+016",0,3337,0,"3,819E+016",0,"3,713E+016",0,2324,0,"1,995E+016",168,282,1,27,72,77,90,86,97,0,0,0,169,53,17,137,31,43,0,0,13,95,277,50,7,4,4,
